akiec,bcc,bkl,df,mel,nv,vasc,dx
4.66E-06,0.000314653,0.004467293,0.001321343,0.011511617,0.9823654,1.50E-05,nv
0.10430471,0.18192807,0.6921141,0.000659051,0.011677264,0.009295045,2.18E-05,akiec
2.35E-05,2.45E-05,0.020257354,0.001340867,0.00676989,0.97157955,4.29E-06,nv
3.51E-05,0.007174348,0.000860439,7.87E-05,0.03626207,0.95552117,6.82E-05,nv
8.24E-06,0.35717672,0.009241873,1.27E-05,0.5911945,0.038743652,0.003622287,nv
0.000159625,0.005715048,0.001647966,0.00729703,0.02052963,0.96458775,6.30E-05,nv
0.304413,0.001979528,0.6783873,0.000793287,0.002143296,0.0122715,1.21E-05,scc
0.000384291,8.65E-06,0.006785167,0.000192315,0.56208545,0.43041036,0.000133766,nv
9.44E-05,7.16E-06,0.006689163,4.87E-05,0.015367572,0.9777208,7.22E-05,nv
4.34E-05,0.83605766,0.15661483,4.51E-06,0.001128214,0.006128721,2.26E-05,bcc
0.007049582,0.008539582,0.118876345,0.06112373,0.2050611,0.5926388,0.006710931,nv
2.80E-05,0.002519956,0.001069293,0.001015493,0.000760685,0.99458545,2.10E-05,nv
5.55E-05,0.00145004,0.002811933,4.38E-05,0.011619311,0.9840162,3.42E-06,nv
0.00462006,0.00118463,0.9531174,0.0001349,0.000290415,0.040649932,2.68E-06,nv
0.000153753,0.30545962,0.2738432,0.000673967,0.017772317,0.40184972,0.000247378,nv
2.66E-06,8.80E-06,0.000439046,1.07E-05,0.000511041,0.99902487,2.91E-06,nv
0.000274973,4.67E-05,0.77696586,0.004080019,0.00171821,0.21686131,5.30E-05,nv
0.027046751,0.000501935,0.9666521,0.000495553,0.002191823,0.003102497,9.31E-06,scc
0.000750889,4.00E-05,0.9976927,2.21E-06,0.001230043,0.000283895,2.42E-07,nv
0.000378006,0.000416745,0.2579176,1.81E-05,0.72630703,0.014960688,1.85E-06,mel
0.000170605,9.76E-06,0.997783,6.86E-06,0.000150473,0.001878993,3.02E-07,bkl
3.82E-10,7.39E-08,4.67E-08,1.21E-08,3.63E-05,2.63E-05,0.9999372,vasc
0.005241043,0.028330917,0.9555674,0.000416978,0.003330539,0.007084891,2.83E-05,bkl
9.63E-06,4.43E-05,0.9991007,8.18E-08,0.000594637,0.000250442,2.58E-07,bkl
1.16E-05,1.15E-05,0.007552045,7.56E-06,0.053563952,0.93878096,7.23E-05,nv
7.54E-05,0.000290749,0.000529547,0.000634037,0.000684576,0.9977829,2.83E-06,nv
1.55E-07,1.87E-05,3.60E-05,6.46E-05,0.000130953,0.99974936,2.44E-07,nv
1.36E-05,3.23E-05,0.020614851,0.000254356,0.001294257,0.9777805,1.01E-05,nv
8.71E-06,0.000250757,0.002681573,0.000538179,0.005389741,0.99108994,4.12E-05,nv
8.08E-06,0.000827697,0.000648864,0.000362331,0.004853979,0.9932955,3.59E-06,nv
0.001639298,0.000747843,0.88669163,0.000630889,0.004056199,0.10622667,7.53E-06,nv
0.000921273,0.001288839,0.99282247,0.000103856,0.003134981,0.001717773,1.08E-05,mel
1.87E-05,0.000372606,0.17490096,0.000208093,0.21145956,0.6130262,1.38E-05,nv
0.01605009,0.010164171,0.5843081,0.000645114,0.000241501,0.38852844,6.26E-05,nv
0.00022485,0.07108819,0.02723024,0.000179106,0.023551436,0.8776751,5.11E-05,nv
0.002501137,0.004582758,0.13643864,0.002017712,0.013102541,0.8413366,2.06E-05,nv
0.000172946,0.000274625,0.02868037,0.001124977,0.09430921,0.87542295,1.49E-05,nv
0.001030132,0.000595455,0.036778186,0.004166802,0.006675181,0.9504978,0.000256404,nv
8.72E-07,2.88E-05,0.00161055,6.81E-06,0.8762806,0.121868014,0.000204342,mel
5.93E-06,0.001493506,0.000341945,0.000194548,0.001322422,0.9966401,1.53E-06,nv
0.000544435,0.000100252,0.9313266,0.000215407,0.001859535,0.06595242,1.30E-06,nv
1.79E-05,0.001206384,0.025889188,8.55E-06,0.018195987,0.9546785,3.56E-06,nv
3.74E-06,2.68E-05,0.016784336,0.000236748,0.002167704,0.98077035,1.03E-05,nv
7.94E-06,0.001096852,0.046102643,0.000703664,0.002206026,0.94987875,4.11E-06,nv
0.000110372,0.001358236,0.044634506,5.12E-05,0.000934874,0.95286846,4.23E-05,nv
1.56E-05,7.42E-05,0.9867725,1.18E-06,0.000853349,0.012282519,7.32E-07,bkl
0.00109102,0.007905762,0.3086388,0.004364384,0.003196671,0.67477554,2.78E-05,nv
1.27E-05,3.88E-05,0.001450058,0.000488808,0.001069974,0.99693006,9.52E-06,nv
0.000253452,0.000558992,0.26184425,0.009245404,0.002758963,0.7253183,2.06E-05,nv
4.79E-05,3.63E-05,0.36054608,0.000102149,0.004124506,0.6351288,1.43E-05,nv
0.000422897,0.003936911,0.09490214,0.00122376,0.00023381,0.89884806,0.000432385,nv
0.001300141,3.84E-05,0.99810815,1.12E-06,0.000104879,0.000446463,7.17E-07,bkl
0.000103453,5.82E-05,0.98460406,6.83E-05,0.001557169,0.013607141,1.68E-06,nv
0.000900753,0.000547861,0.14666583,0.000261843,0.029955449,0.82144105,0.000227156,nv
1.20E-05,0.35295165,0.000707588,6.15E-05,0.001128108,0.64473706,0.000402012,nv
8.63E-05,0.002938191,0.46105656,8.42E-06,0.001723381,0.5341445,4.26E-05,nv
2.77E-06,0.004166581,0.00049311,0.000176451,0.002299651,0.99284935,1.21E-05,nv
7.70E-05,0.000785044,0.38644296,0.035373487,0.014333339,0.5629535,3.47E-05,nv
0.000144217,0.002155841,0.020936621,0.00080255,0.024004186,0.9518543,0.000102367,nv
0.005863622,0.9609693,0.013385655,0.003666234,0.000634855,0.015315645,0.000164571,bcc
0.000820178,2.38E-05,0.7981267,2.12E-05,0.021681061,0.17932259,4.57E-06,nv
1.93E-05,0.000190385,0.031724468,0.019931013,0.002090022,0.94587386,0.000170964,nv
9.76E-05,9.35E-05,0.9720846,0.003961058,0.000366616,0.02327213,0.000124513,nv
9.12E-07,2.02E-05,0.000320494,3.23E-06,0.000215338,0.99943954,3.37E-07,nv
0.003171247,0.5953321,0.38332123,0.000381302,0.000789503,0.016964398,4.02E-05,bkl
3.87E-05,0.000321221,0.009564467,0.000241616,0.004529477,0.98528844,1.61E-05,nv
0.004707092,0.09067477,0.14164515,0.025701223,0.008393954,0.7285164,0.000361401,nv
7.12E-05,0.006185476,0.002480343,0.003935282,0.04375408,0.9424838,0.001089818,nv
0.0001896,0.004540643,0.1546697,7.51E-05,0.58598757,0.25446424,7.32E-05,mel
0.000432304,0.0022678,0.009425268,0.000533979,0.019516017,0.967819,5.67E-06,nv
0.9977228,5.39E-06,0.001918686,3.25E-06,0.00011207,0.000237364,4.87E-07,akiec
6.55E-05,0.000837197,0.007763248,0.001098098,0.004881996,0.98532814,2.58E-05,nv
7.52E-06,0.001166653,0.14444737,0.004526945,0.001002245,0.8488427,6.65E-06,nv
6.21E-05,0.001718114,0.03785688,0.021692282,0.022890601,0.91567606,0.000103958,nv
0.005271054,0.9566263,0.011320699,0.002199477,0.000768132,0.023725538,8.88E-05,bcc
0.000118332,0.000335397,0.001987197,0.000112343,0.003269794,0.99391717,0.000259802,nv
3.40E-05,4.11E-05,0.9992804,1.65E-06,2.38E-05,0.000617084,2.08E-06,bkl
1.49E-06,0.003824454,9.60E-05,0.000487393,0.000465273,0.9948974,0.000227874,nv
0.001864929,0.017723385,0.20603745,0.003151688,0.18840085,0.5827822,3.94E-05,nv
1.47E-05,0.000660933,0.011578762,0.000590923,5.34E-05,0.9856516,0.00144965,nv
1.34E-06,2.95E-05,0.001623589,0.99775046,2.80E-05,0.00055901,8.05E-06,df
0.000125995,0.001702548,0.19678715,0.001564696,0.025203148,0.7746079,8.53E-06,nv
2.53E-07,0.000195199,2.68E-05,0.000331513,0.000528871,0.99891376,3.66E-06,nv
9.40E-05,0.000267054,0.002538989,0.06598417,0.000757146,0.930294,6.46E-05,nv
2.37E-05,0.001903029,0.01165333,0.021083944,0.008259517,0.95700485,7.16E-05,nv
1.29E-06,0.000159575,0.000211781,0.002855903,0.01849571,0.9782622,1.36E-05,nv
0.000112669,0.001522059,0.065748565,0.013674812,0.006566489,0.9123138,6.16E-05,nv
0.000662659,0.010716584,0.07235151,0.000838246,0.029201098,0.88617635,5.36E-05,nv
0.000102609,0.000107358,0.17110196,0.000870803,0.5684586,0.25927928,7.93E-05,nv
0.002166221,0.001482905,0.8945214,3.86E-05,0.015389411,0.08638459,1.69E-05,nv
0.000804314,0.000431044,0.7172024,0.00046842,0.028069595,0.2529612,6.31E-05,nv
3.86E-06,0.11622751,4.27E-05,0.000309524,4.28E-05,0.88331646,5.71E-05,nv
0.012212318,0.07117431,0.8132847,3.15E-05,0.10167998,0.001612447,4.71E-06,bkl
0.009904162,0.009129019,0.91607004,0.00106849,0.017384527,0.04639833,4.54E-05,nv
5.90E-05,0.000141145,0.91505516,0.000393761,0.001966764,0.08238053,3.72E-06,nv
3.45E-05,0.00097257,0.06433878,0.000579137,0.026995402,0.907054,2.55E-05,nv
7.33E-05,0.000609062,0.009760757,0.001610857,0.8698029,0.11768412,0.000459128,mel
6.17E-05,0.002594861,0.039803818,0.002114565,0.004518886,0.95088243,2.36E-05,nv
6.30E-05,1.72E-05,0.9975909,5.77E-06,7.60E-05,0.002246735,3.64E-07,bkl
0.001221968,0.0005285,0.047397476,7.39E-05,0.000125078,0.95058805,6.50E-05,nv
1.31E-06,1.19E-05,6.50E-05,0.000118931,0.000144061,0.9996562,2.60E-06,nv
7.64E-05,0.002197081,0.019380333,0.000595314,0.001330704,0.97641003,1.01E-05,nv
0.000109321,0.9347837,0.008360621,3.13E-05,0.004939571,0.051715743,5.97E-05,bcc
0.001485444,0.000564516,0.80776024,0.000257425,0.060335014,0.1295666,3.07E-05,nv
0.010676994,0.000802861,0.96867967,0.000130312,0.009575467,0.010121215,1.35E-05,mel
0.000129719,0.9874757,0.008912545,3.80E-05,8.30E-05,0.003342292,1.87E-05,bcc
2.93E-05,0.000180575,0.02939594,0.000136317,0.00683488,0.96342134,1.66E-06,nv
7.80E-06,0.001606669,0.003161138,0.000495214,0.001770512,0.99295205,6.62E-06,nv
0.003026942,6.70E-06,0.67434853,1.98E-06,0.000214532,0.3223986,2.62E-06,nv
0.000825428,0.035483643,0.2745516,0.000326113,0.07513483,0.61330336,0.000375021,nv
4.14E-05,0.000311999,0.4940557,1.36E-05,0.31075126,0.19482335,2.64E-06,mel
0.002682756,0.00246474,0.9149079,0.001279158,0.002219307,0.07643234,1.38E-05,nv
1.84E-06,2.75E-05,0.010790929,0.000801582,0.024574343,0.9638028,1.01E-06,nv
7.54E-05,0.000474517,0.9535825,3.64E-05,0.001330107,0.04449168,9.42E-06,bkl
0.002598808,0.005648843,0.1523794,0.005008058,0.6672735,0.16696449,0.000126869,nv
0.015121555,0.40276217,0.5699731,0.0001037,0.00853518,0.003473829,3.05E-05,bkl
2.90E-05,0.000106491,0.009981461,0.000429974,0.000192811,0.98924714,1.31E-05,nv
3.06E-07,1.90E-06,0.000126401,1.29E-05,0.015551861,0.9843052,1.50E-06,nv
4.75E-06,0.000506476,0.002433692,0.000215356,0.008786172,0.9880114,4.22E-05,nv
5.46E-05,8.88E-06,0.000921622,0.001668611,0.011539985,0.98580384,2.42E-06,nv
4.15E-07,2.24E-07,0.99942374,4.93E-05,4.50E-06,0.000521739,8.19E-08,bkl
0.00169355,0.000539925,0.9252652,0.00017666,0.01075173,0.061563373,9.62E-06,bkl
0.07041665,0.018066896,0.8847577,0.000257459,0.018526984,0.00796067,1.37E-05,scc
4.28E-07,2.64E-05,0.000137282,5.63E-05,0.000661352,0.9991178,3.67E-07,nv
2.39E-05,0.000350832,0.02884669,0.000406811,0.09559056,0.87476337,1.79E-05,nv
4.04E-05,0.000117744,0.12673692,7.64E-05,0.004694495,0.8683102,2.37E-05,nv
0.000122874,0.000426398,0.037513074,0.010830788,0.010566568,0.9405067,3.36E-05,nv
1.79E-06,0.9993673,3.29E-05,7.28E-07,6.35E-05,0.000526221,7.54E-06,bcc
2.51E-05,0.000209055,0.001829179,0.003308277,0.000200873,0.9944149,1.25E-05,nv
0.9962465,0.000177733,0.002753692,3.38E-05,0.000477029,0.000311013,1.81E-07,scc
4.64E-05,0.00016142,0.007516013,0.000545426,0.000207441,0.9915104,1.29E-05,nv
7.33E-05,0.004226833,0.087515995,0.002629976,0.008437436,0.8970883,2.81E-05,nv
1.26E-07,1.78E-05,8.02E-05,3.03E-06,0.000780327,0.99911815,2.77E-07,nv
2.54E-05,0.000647487,0.03482602,0.000506669,0.007880163,0.95610684,7.39E-06,nv
0.000888101,0.000497891,0.41319287,0.00070963,0.003840462,0.5808644,6.68E-06,nv
0.001946419,0.003191061,0.013528999,0.11797316,0.005456287,0.85786307,4.09E-05,nv
7.97E-05,0.006518611,0.9734606,2.59E-05,0.000310441,0.019596001,8.70E-06,bkl
5.65E-09,3.57E-08,1.24E-07,1.91E-09,4.02E-05,2.94E-05,0.99993026,vasc
0.000267665,0.000182958,0.99858814,2.39E-06,0.000342365,0.000614125,2.29E-06,bkl
2.27E-05,0.001033762,0.00180803,0.5563404,0.001578862,0.4370078,0.002208368,nv
4.04E-06,0.000179835,0.000712832,0.00013635,0.000450053,0.99851424,2.67E-06,nv
0.0032967,0.000809289,0.7752267,0.008947085,0.011750665,0.19995047,1.91E-05,nv
0.000261108,8.49E-05,0.9854696,3.20E-05,0.00159996,0.012548479,3.95E-06,nv
0.000360578,0.001551929,0.049337413,0.003538433,0.002564711,0.9425689,7.80E-05,nv
3.28E-05,0.002204297,0.7108757,0.000278342,0.06466679,0.22188587,5.62E-05,nv
0.034297656,0.000353276,0.95960844,0.000122439,0.000870031,0.004742824,5.36E-06,akiec
4.70E-07,1.46E-07,0.99995923,3.73E-10,5.16E-06,3.49E-05,6.36E-08,bkl
0.002853432,0.002310967,0.51668584,0.000356299,0.015495454,0.46222198,7.60E-05,nv
0.004690183,0.000184182,0.8366453,0.000627508,0.003774495,0.15406749,1.08E-05,nv
2.87E-05,0.000701485,0.31309423,0.009033768,0.052116744,0.6250175,7.45E-06,nv
3.42E-06,0.000154591,0.01144411,0.000402723,0.002786669,0.9852042,4.26E-06,nv
4.34E-08,3.61E-06,0.000298007,9.00E-06,0.001139216,0.99855,1.05E-07,nv
0.02781627,0.35698995,0.61134475,0.000246455,5.80E-05,0.003541054,3.61E-06,bcc
5.21E-05,0.001305239,0.42922735,5.98E-05,0.005240309,0.5641076,7.57E-06,nv
9.17E-05,0.6822255,0.000949342,0.025081033,0.001310998,0.28973678,0.000604617,nv
5.50E-06,0.041444525,0.000687218,4.51E-05,0.021393012,0.93638897,3.57E-05,nv
9.91E-08,5.50E-06,0.000219182,4.12E-05,0.014123408,0.98560625,4.27E-06,nv
0.002311212,9.72E-05,0.06431086,0.001497279,0.016038999,0.9157343,1.00E-05,nv
1.95E-05,1.80E-05,0.9982444,6.12E-06,0.000721519,0.000990304,1.62E-07,nv
0.003091961,0.000487348,0.98927057,0.000133302,0.000710531,0.006298692,7.52E-06,bkl
0.000868802,0.002504336,0.03393649,0.000413111,0.050331797,0.91183406,0.000111377,nv
8.38E-06,0.9958396,0.000913687,2.04E-05,0.000642369,0.002401006,0.000174597,bcc
0.000110519,9.21E-05,0.000803642,0.00013922,0.004104516,0.9947179,3.21E-05,mel
1.47E-05,0.000207959,0.061550453,0.001791826,0.001060709,0.9353645,9.85E-06,nv
3.82E-06,0.000259707,0.002031432,7.50E-05,0.001395729,0.9962302,4.09E-06,nv
2.16E-05,0.000667843,0.001472176,0.00027742,0.002194084,0.99535465,1.22E-05,nv
2.96E-05,8.39E-05,0.02673358,8.96E-05,0.000150905,0.9729072,5.14E-06,nv
2.46E-06,0.000417854,0.000219182,0.000188947,0.004690455,0.994463,1.80E-05,nv
0.000850795,0.000227967,0.7137346,0.000188139,0.003164749,0.28181544,1.83E-05,nv
3.09E-05,0.000181666,0.09084547,0.03781221,0.46210018,0.40893877,9.08E-05,mel
2.35E-05,0.9993961,0.00034064,1.42E-06,0.000111898,0.000124506,2.01E-06,bcc
4.87E-05,0.000610594,0.09313818,0.00180923,0.37482703,0.52953964,2.66E-05,mel
4.55E-08,5.07E-08,2.92E-06,0.99998677,3.46E-07,9.87E-06,3.83E-08,df
0.000153427,1.25E-05,0.9992501,4.46E-05,2.71E-05,0.000511895,1.87E-07,bkl
1.82E-05,0.000253674,0.99583626,2.38E-06,0.00296916,0.000920194,2.51E-07,mel
9.01E-05,0.011502964,0.00622,0.001058877,0.62633437,0.35471085,8.28E-05,mel
0.000274063,0.021053342,0.008007571,0.0002794,0.000668574,0.9697034,1.37E-05,nv
3.01E-07,1.58E-05,0.000165073,2.66E-05,0.003563318,0.996228,9.19E-07,nv
6.48E-05,0.05733742,0.005709911,0.000170128,0.019149387,0.91745234,0.000116082,nv
0.000231331,0.010403875,0.033981014,0.00538178,0.000808571,0.9490085,0.000184978,nv
1.90E-06,0.000241462,0.000175895,1.10E-05,0.026920931,0.97264713,1.65E-06,nv
2.37E-05,0.58631945,0.002037946,0.000404469,0.02224016,0.38850927,0.00046511,bcc
1.41E-05,0.9988105,0.00080956,6.72E-07,5.85E-06,0.00035874,4.78E-07,bcc
7.77E-05,1.62E-05,0.9162691,7.33E-06,0.000508315,0.08311619,5.08E-06,bkl
4.47E-06,0.00012384,0.005300909,0.002153581,0.010491571,0.9819125,1.32E-05,nv
3.05E-09,1.03E-05,1.88E-07,7.95E-08,6.05E-05,5.26E-05,0.9998764,vasc
3.57E-05,0.000200829,0.7560602,0.00011067,0.09410321,0.14948563,3.74E-06,nv
0.000220721,5.48E-06,0.03708695,2.21E-05,0.022614792,0.94003063,1.93E-05,nv
2.47E-05,0.00112575,0.00056154,0.000241737,0.031818733,0.9662231,4.40E-06,nv
0.0002669,0.012684136,0.92479885,0.006456468,0.016488522,0.039279412,2.57E-05,nv
1.73E-06,1.46E-05,9.47E-05,0.001515702,0.00017538,0.99818844,9.38E-06,nv
1.25E-05,1.75E-05,0.001236057,0.000135245,0.006005862,0.9925525,4.03E-05,nv
0.003928016,0.000732128,0.21610068,0.083026916,0.30974668,0.34438595,0.042079665,nv
0.000112256,0.8903971,0.016368574,0.000296435,0.030132258,0.05257247,0.010120841,bcc
0.000192718,0.001854842,0.0624886,0.000566017,0.011961567,0.9229064,2.99E-05,nv
6.35E-05,9.72E-05,0.021392565,0.002758538,0.000777083,0.9749083,2.69E-06,nv
0.001594877,0.002113943,0.5375676,0.01256526,0.051448196,0.3946624,4.76E-05,nv
2.21E-05,0.9993569,0.000252562,4.96E-06,0.000103565,0.000254022,5.85E-06,bcc
6.49E-05,1.01E-05,0.99474686,3.30E-07,0.000298666,0.004878985,1.13E-07,bkl
0.000729296,0.000372004,0.941816,2.77E-05,0.054153327,0.00290113,6.00E-07,mel
0.08704059,0.9094202,0.001691461,0.000413525,0.000900922,0.000525922,7.47E-06,scc
0.000100074,0.17297238,0.022934917,0.63394564,0.009716578,0.15652451,0.003805878,nv
3.69E-05,0.001017847,0.006417051,0.75950503,0.07633919,0.15660058,8.34E-05,nv
0.000163558,0.000256186,0.7604986,0.03702821,0.007190666,0.19482851,3.44E-05,nv
9.74E-08,6.95E-07,0.999843,1.04E-06,6.25E-05,9.25E-05,2.66E-07,bkl
0.000857095,0.00148524,0.56794965,0.001025021,0.025251932,0.4034063,2.48E-05,nv
1.35E-05,0.000403886,0.010123767,0.001450283,0.01442303,0.9735788,6.81E-06,nv
6.46E-05,7.19E-05,0.10613901,6.25E-05,0.017823143,0.8758202,1.86E-05,nv
0.000294049,0.001607231,0.006879438,0.000244726,0.041265883,0.9496926,1.60E-05,nv
0.9847453,0.000181071,0.014053753,0.00028256,0.000573391,0.00016368,2.41E-07,scc
6.08E-05,7.58E-05,0.003795658,4.64E-05,0.042908043,0.9531098,3.59E-06,mel
0.002042733,0.002627548,0.38982937,0.001272966,0.0401346,0.5640782,1.45E-05,nv
0.000109323,0.002653991,0.012156354,0.000629769,0.06206279,0.92204505,0.000342656,nv
0.003853587,0.006369782,0.6462374,0.000225717,0.25573605,0.087534964,4.25E-05,mel
1.37E-06,3.61E-06,0.000592406,4.15E-05,0.005001201,0.9943591,8.56E-07,nv
4.14E-07,0.9990094,2.96E-06,2.65E-07,0.000984398,2.32E-06,2.86E-07,bcc
0.000205216,0.000152583,0.97051126,1.94E-06,0.000405715,0.028722288,1.03E-06,bkl
0.005605903,0.001156713,0.83500755,0.00036153,0.06367666,0.09417841,1.32E-05,nv
0.5055067,0.019609887,0.46643364,0.00052289,0.002857787,0.005057835,1.13E-05,scc
3.24E-06,1.62E-05,0.98787665,3.75E-06,0.002478453,0.009621667,1.29E-07,nv
2.09E-05,7.01E-05,0.015440788,0.000549296,0.002094454,0.98170656,0.000117815,nv
0.000382822,0.000417016,0.99869317,1.04E-05,0.000188348,0.000306694,1.49E-06,bkl
2.84E-06,0.00033269,0.030580144,0.002774435,0.00119898,0.96509606,1.49E-05,nv
0.000213258,0.04148743,0.12042691,0.002278677,0.04933187,0.78576386,0.000497962,nv
0.000156658,4.00E-05,0.9786774,1.24E-05,0.003131095,0.0179802,2.24E-06,nv
0.004660043,0.000220163,0.95342153,0.001724598,0.001838232,0.038128704,6.73E-06,nv
1.95E-05,1.99E-05,0.05609966,0.000118051,0.000143355,0.9435952,4.35E-06,nv
0.000134071,0.02347181,0.97418404,5.66E-06,0.001638649,0.000563692,2.10E-06,bkl
3.73E-07,0.9997458,2.39E-06,2.96E-07,4.19E-05,0.000206814,2.57E-06,bcc
7.37E-05,0.001040289,0.9040978,0.001434886,0.008505898,0.08483982,7.66E-06,nv
1.60E-06,0.000129801,0.000946656,0.001338919,0.012654541,0.9849128,1.56E-05,nv
0.00045766,0.010448217,0.03256387,0.001260032,0.016006427,0.9392479,1.59E-05,nv
0.000325783,0.000383675,0.6157009,0.000307536,0.04244873,0.3407829,5.05E-05,nv
1.37E-05,0.006586842,0.000291497,0.000529235,0.10019339,0.89237076,1.46E-05,mel
0.001541101,0.029581867,0.020894092,0.047398265,0.043845784,0.8567164,2.25E-05,nv
4.52E-05,0.05260519,0.10372138,0.001366573,0.056109175,0.7860175,0.000135031,nv
0.059949774,0.000459008,0.9292959,0.000292782,0.002439498,0.007555442,7.67E-06,scc
0.089695826,0.000653298,0.89684516,0.000385234,0.000823131,0.011594599,2.62E-06,bkl
4.76E-05,8.15E-05,0.04752641,0.000190978,0.014605711,0.9374929,5.48E-05,nv
3.07E-05,0.00464559,0.012749502,4.77E-05,0.94065934,0.0402976,0.001569672,mel
0.9879346,0.000921348,0.006974849,0.000264578,0.00228584,0.001614388,4.38E-06,akiec
0.68876755,0.18430819,0.118911915,0.000262626,0.006667108,0.001075811,6.78E-06,akiec
0.21721847,0.026184928,0.74037117,0.000321282,0.003888154,0.012009721,6.33E-06,scc
0.000101989,0.005463899,0.008963648,0.00032718,0.4480595,0.53692305,0.000160683,mel
5.17E-07,0.000106221,0.00031677,2.69E-05,0.001361516,0.99818367,4.34E-06,nv
3.27E-05,5.79E-06,0.001443014,0.98415655,0.012849905,0.001442867,6.91E-05,df
2.18E-07,0.000645683,5.93E-05,7.98E-05,0.00071704,0.9984963,1.58E-06,nv
4.80E-06,4.60E-05,0.000676729,3.58E-05,0.001201937,0.9980325,2.25E-06,nv
0.000533689,0.000264764,0.6676107,0.000635134,0.004546793,0.32640085,8.01E-06,nv
1.32E-05,0.22454908,0.000202647,9.76E-05,0.009797093,0.7652984,4.20E-05,nv
0.0014211,0.002691299,0.91472197,0.002017676,0.057201847,0.02191653,2.95E-05,bkl
5.32E-05,0.000155829,0.99451244,0.00027672,0.002302461,0.002698207,1.03E-06,nv
0.001523796,0.37236637,0.13353217,0.007273608,0.000234287,0.48490146,0.000168317,nv
3.03E-05,0.000178248,0.3487952,0.002637931,0.000812357,0.6474932,5.28E-05,nv
6.86E-05,3.11E-06,0.99802196,2.62E-06,0.000135002,0.001768558,2.60E-07,nv
0.000583055,2.73E-05,0.7426389,2.27E-05,0.002806229,0.25391722,4.61E-06,nv
6.37E-05,1.52E-05,0.054998867,0.000256307,0.09735113,0.8472919,2.29E-05,nv
0.001535222,0.000825672,0.004747932,0.018575726,0.06544381,0.90886384,7.67E-06,nv
8.55E-05,4.99E-05,0.116373345,9.65E-05,0.12138144,0.7619763,3.68E-05,mel
0.9671797,0.000735169,0.0319111,1.95E-05,3.13E-05,0.000123246,8.94E-08,scc
8.97E-06,0.00077388,0.002065899,4.98E-05,0.03535275,0.96173835,1.03E-05,nv
1.27E-05,0.000351471,0.08920739,0.00069952,0.10048689,0.8092262,1.59E-05,nv
0.00074102,0.002265811,0.9179258,0.000246876,0.03308624,0.04570811,2.61E-05,nv
0.000242961,0.001087852,0.009627769,0.000694949,0.004812053,0.98341525,0.000119172,nv
0.000158061,5.78E-05,0.99466693,0.000542994,9.73E-05,0.004475482,1.47E-06,bkl
0.000664982,0.00065734,0.31907973,0.004990274,0.044007648,0.63053143,6.86E-05,nv
1.17E-06,0.000111032,0.001317137,0.000410318,0.000893474,0.99726534,1.59E-06,nv
0.000114435,0.005771905,0.003966707,0.003374982,0.07023337,0.91463304,0.001905558,nv
0.000279415,0.000289768,0.67739785,0.001097673,0.0009581,0.31993994,3.72E-05,nv
0.004904464,0.000466375,0.73585737,0.000728044,0.006404061,0.2516059,3.38E-05,nv
1.98E-06,2.92E-05,0.002104747,8.99E-06,0.000160568,0.99769384,6.20E-07,nv
0.001201487,0.0018273,0.63552815,0.001393818,0.006794111,0.3532426,1.26E-05,nv
0.000178738,0.000218411,0.35864314,0.000592066,0.002352404,0.63801175,3.42E-06,nv
5.92E-06,9.24E-05,4.42E-05,0.00024428,0.017287163,0.982324,2.00E-06,nv
1.27E-05,0.000488809,0.048355833,0.000566271,0.010273133,0.94029546,7.77E-06,nv
0.000651247,7.42E-05,0.778865,0.000194893,0.002543741,0.21766533,5.53E-06,nv
7.31E-06,8.71E-05,0.000348541,0.000347649,0.012094337,0.98709977,1.52E-05,nv
1.15E-05,0.000382805,0.30565295,0.000343626,0.11668376,0.5769195,5.88E-06,nv
1.50E-05,0.000251995,0.000745693,0.003927425,0.002124073,0.9929315,4.37E-06,nv
9.77E-06,0.000375249,0.007047919,0.000922791,0.003382154,0.98825616,6.01E-06,nv
1.29E-05,0.00015531,0.000381721,7.42E-05,0.028644191,0.97050256,0.000229016,nv
2.18E-07,1.95E-05,1.67E-05,2.79E-05,0.000425532,0.99950755,2.61E-06,nv
